"Input","Output","Frequency","VAgreeSurface","VAgreeUnderlying","HarmonicUniformity","*Unraised","ID"
"shahmat-NON_RAISER","shahmat-NON_RAISER-UNRAISED-B","3","","","0.0192381537705766","",""
"shahzade-NON_RAISER","shahzade-NON_RAISER-RAISED-F","0","1","","0.00616937867918014","","1"
"shahzade-NON_RAISER","shahzade-NON_RAISER-RAISED-B","0","","1","0.99383062132082","","1"
"shahzade-NON_RAISER","shahzade-NON_RAISER-UNRAISED-F","2","","","0.00616937867918014","",""
"shahzade-NON_RAISER","shahzade-NON_RAISER-UNRAISED-B","0","1","1","0.99383062132082","",""
"shala-RAISER","shala-RAISER-RAISED-F","0","1","1","0.993404293597346","","1"
"shala-RAISER","shala-RAISER-RAISED-B","6","","","0.00659570640265372","","1"
"shala-RAISER","shala-RAISER-UNRAISED-F","0","1","1","0.993404293597346","1",""
"shala-RAISER","shala-RAISER-UNRAISED-B","0","","","0.00659570640265372","1",""
"shalghutlashtur-NON_RAISER","shalghutlashtur-NON_RAISER-RAISED-F","0","1","1","0.978804805807491","","1"
"shalghutlashtur-NON_RAISER","shalghutlashtur-NON_RAISER-RAISED-B","0","","","0.0211951941925089","","1"
"shalghutlashtur-NON_RAISER","shalghutlashtur-NON_RAISER-UNRAISED-F","0","1","1","0.978804805807491","",""
"shalghutlashtur-NON_RAISER","shalghutlashtur-NON_RAISER-UNRAISED-B","5","","","0.0211951941925089","",""
"shalla-RAISER","shalla-RAISER-RAISED-F","0","1","1","0.96914257407734","","1"
"shalla-RAISER","shalla-RAISER-RAISED-B","1","","","0.0308574259226599","","1"
"shalla-RAISER","shalla-RAISER-UNRAISED-F","0","1","1","0.96914257407734","1",""
"shalla-RAISER","shalla-RAISER-UNRAISED-B","0","","","0.0308574259226599","1",""
"shallash-NON_RAISER","shallash-NON_RAISER-RAISED-F","0","1","1","0.986076460736624","","1"
"shallash-NON_RAISER","shallash-NON_RAISER-RAISED-B","0","","","0.0139235392633764","","1"
"shallash-NON_RAISER","shallash-NON_RAISER-UNRAISED-F","0","1","1","0.986076460736624","",""
"shallash-NON_RAISER","shallash-NON_RAISER-UNRAISED-B","2","","","0.0139235392633764","",""
"shamal-NON_RAISER","shamal-NON_RAISER-RAISED-F","0","1","1","0.996898622767001","","1"
"shamal-NON_RAISER","shamal-NON_RAISER-RAISED-B","0","","","0.0031013772329993","","1"
"shamal-NON_RAISER","shamal-NON_RAISER-UNRAISED-F","0","1","1","0.996898622767001","",""
"shamal-NON_RAISER","shamal-NON_RAISER-UNRAISED-B","72","","","0.0031013772329993","",""
"shamal-RAISER","shamal-RAISER-RAISED-F","0","1","1","0.996898622767001","","1"
"shamal-RAISER","shamal-RAISER-RAISED-B","42","","","0.0031013772329993","","1"
"shamal-RAISER","shamal-RAISER-UNRAISED-F","0","1","1","0.996898622767001","1",""
"shamal-RAISER","shamal-RAISER-UNRAISED-B","0","","","0.0031013772329993","1",""
"shamalda-RAISER","shamalda-RAISER-RAISED-F","0","1","1","0.891529982816361","","1"
"shamalda-RAISER","shamalda-RAISER-RAISED-B","1","","","0.108470017183639","","1"
"shamalda-RAISER","shamalda-RAISER-UNRAISED-F","0","1","1","0.891529982816361","1",""
"shamalda-RAISER","shamalda-RAISER-UNRAISED-B","0","","","0.108470017183639","1",""
"shaman-NON_RAISER","shaman-NON_RAISER-RAISED-F","0","1","1","0.995608326136855","","1"
"shaman-NON_RAISER","shaman-NON_RAISER-RAISED-B","0","","","0.00439167386314521","","1"
"shaman-NON_RAISER","shaman-NON_RAISER-UNRAISED-F","0","1","1","0.995608326136855","",""
"shaman-NON_RAISER","shaman-NON_RAISER-UNRAISED-B","20","","","0.00439167386314521","",""
"shamanizm-NON_RAISER","shamanizm-NON_RAISER-RAISED-F","0","1","1","0.991034684190058","","1"
"shamanizm-NON_RAISER","shamanizm-NON_RAISER-RAISED-B","0","","","0.00896531580994209","","1"
"shamanizm-NON_RAISER","shamanizm-NON_RAISER-UNRAISED-F","0","1","1","0.991034684190058","",""
"shamanizm-NON_RAISER","shamanizm-NON_RAISER-UNRAISED-B","2","","","0.00896531580994209","",""
"shamdan-NON_RAISER","shamdan-NON_RAISER-RAISED-F","0","1","1","0.972227066115852","","1"
"shamdan-NON_RAISER","shamdan-NON_RAISER-RAISED-B","0","","","0.0277729338841484","","1"
"shamdan-NON_RAISER","shamdan-NON_RAISER-UNRAISED-F","0","1","1","0.972227066115852","",""
"shamdan-NON_RAISER","shamdan-NON_RAISER-UNRAISED-B","1","","","0.0277729338841484","",""
"shangxey-NON_RAISER","shangxey-NON_RAISER-RAISED-F","0","1","","0.00151095311621829","","1"
"shangxey-NON_RAISER","shangxey-NON_RAISER-RAISED-B","0","","1","0.998489046883782","","1"
"shangxey-NON_RAISER","shangxey-NON_RAISER-UNRAISED-F","214","","","0.00151095311621829","",""
"shangxey-NON_RAISER","shangxey-NON_RAISER-UNRAISED-B","0","1","1","0.998489046883782","",""
"shapa'et-NON_RAISER","shapa'et-NON_RAISER-RAISED-F","0","1","","0.0336648523876562","","1"
"shapa'et-NON_RAISER","shapa'et-NON_RAISER-RAISED-B","0","","1","0.966335147612344","","1"
"shapa'et-NON_RAISER","shapa'et-NON_RAISER-UNRAISED-F","4","","","0.0336648523876562","",""
"shapa'et-NON_RAISER","shapa'et-NON_RAISER-UNRAISED-B","0","1","1","0.966335147612344","",""
"shapa'et-RAISER","shapa'et-RAISER-RAISED-F","5","1","","0.0336648523876562","","1"
"shapa'et-RAISER","shapa'et-RAISER-RAISED-B","0","","1","0.966335147612344","","1"
"shapa'et-RAISER","shapa'et-RAISER-UNRAISED-F","0","","","0.0336648523876562","1",""
"shapa'et-RAISER","shapa'et-RAISER-UNRAISED-B","0","1","1","0.966335147612344","1",""
"shapa'etchi-NON_RAISER","shapa'etchi-NON_RAISER-RAISED-F","0","1","","0.0238380382202816","","1"
"shapa'etchi-NON_RAISER","shapa'etchi-NON_RAISER-RAISED-B","0","","1","0.976161961779718","","1"
"shapa'etchi-NON_RAISER","shapa'etchi-NON_RAISER-UNRAISED-F","2","","","0.0238380382202816","",""
"shapa'etchi-NON_RAISER","shapa'etchi-NON_RAISER-UNRAISED-B","0","1","1","0.976161961779718","",""
"shapashla-RAISER","shapashla-RAISER-RAISED-F","0","1","1","0.891529982816361","","1"
"shapashla-RAISER","shapashla-RAISER-RAISED-B","1","","","0.108470017183639","","1"
"shapashla-RAISER","shapashla-RAISER-UNRAISED-F","0","1","1","0.891529982816361","1",""
"shapashla-RAISER","shapashla-RAISER-UNRAISED-B","0","","","0.108470017183639","1",""
"shara'it-NON_RAISER","shara'it-NON_RAISER-RAISED-F","0","1","1","0.99930748380915","","1"
"shara'it-NON_RAISER","shara'it-NON_RAISER-RAISED-B","0","","","0.000692516190850312","","1"
"shara'it-NON_RAISER","shara'it-NON_RAISER-UNRAISED-F","11","1","1","0.99930748380915","",""
"shara'it-NON_RAISER","shara'it-NON_RAISER-UNRAISED-B","1286","","","0.000692516190850312","",""
"sharab-NON_RAISER","sharab-NON_RAISER-RAISED-F","0","1","1","0.994502514850565","","1"
"sharab-NON_RAISER","sharab-NON_RAISER-RAISED-B","0","","","0.00549748514943538","","1"
"sharab-NON_RAISER","sharab-NON_RAISER-UNRAISED-F","0","1","1","0.994502514850565","",""
"sharab-NON_RAISER","sharab-NON_RAISER-UNRAISED-B","5","","","0.00549748514943538","",""
"sharab-NON_RAISER","sharab-NON_RAISER-RAISED-F","0","1","1","0.994502514850565","","1"
"sharab-NON_RAISER","sharab-NON_RAISER-RAISED-B","0","","","0.00549748514943538","","1"
"sharab-NON_RAISER","sharab-NON_RAISER-UNRAISED-F","0","1","1","0.994502514850565","",""
"sharab-NON_RAISER","sharab-NON_RAISER-UNRAISED-B","2","","","0.00549748514943538","",""
"sharapet-NON_RAISER","sharapet-NON_RAISER-RAISED-F","0","1","","0.0445715522976226","","1"
"sharapet-NON_RAISER","sharapet-NON_RAISER-RAISED-B","0","","1","0.955428447702377","","1"
"sharapet-NON_RAISER","sharapet-NON_RAISER-UNRAISED-F","4","","","0.0445715522976226","",""
"sharapet-NON_RAISER","sharapet-NON_RAISER-UNRAISED-B","0","1","1","0.955428447702377","",""
"sharapet-RAISER","sharapet-RAISER-RAISED-F","5","1","","0.0445715522976226","","1"
"sharapet-RAISER","sharapet-RAISER-RAISED-B","0","","1","0.955428447702377","","1"
"sharapet-RAISER","sharapet-RAISER-UNRAISED-F","0","","","0.0445715522976226","1",""
"sharapet-RAISER","sharapet-RAISER-UNRAISED-B","0","1","1","0.955428447702377","1",""
"sharche-RAISER","sharche-RAISER-RAISED-F","0","1","","0.796556418096933","","1"
"sharche-RAISER","sharche-RAISER-RAISED-B","2","","1","0.203443581903067","","1"
"sharche-RAISER","sharche-RAISER-UNRAISED-F","0","","","0.796556418096933","1",""
"sharche-RAISER","sharche-RAISER-UNRAISED-B","0","1","1","0.203443581903067","1",""
"sharpa-RAISER","sharpa-RAISER-RAISED-F","0","1","1","0.990700743788692","","1"
"sharpa-RAISER","sharpa-RAISER-RAISED-B","4","","","0.00929925621130778","","1"
"sharpa-RAISER","sharpa-RAISER-UNRAISED-F","0","1","1","0.990700743788692","1",""
"sharpa-RAISER","sharpa-RAISER-UNRAISED-B","0","","","0.00929925621130778","1",""
"sharqiratma-RAISER","sharqiratma-RAISER-RAISED-F","0","1","1","0.965740953032267","","1"
"sharqiratma-RAISER","sharqiratma-RAISER-RAISED-B","3","","","0.0342590469677333","","1"
"sharqiratma-RAISER","sharqiratma-RAISER-UNRAISED-F","0","1","1","0.965740953032267","1",""
"sharqiratma-RAISER","sharqiratma-RAISER-UNRAISED-B","0","","","0.0342590469677333","1",""
"shatut-NON_RAISER","shatut-NON_RAISER-RAISED-F","0","1","1","0.976143265864015","","1"
"shatut-NON_RAISER","shatut-NON_RAISER-RAISED-B","0","","","0.023856734135985","","1"
"shatut-NON_RAISER","shatut-NON_RAISER-UNRAISED-F","0","1","1","0.976143265864015","",""
"shatut-NON_RAISER","shatut-NON_RAISER-UNRAISED-B","1","","","0.023856734135985","",""
"shatuti-NON_RAISER","shatuti-NON_RAISER-RAISED-F","0","1","1","0.982277398252261","","1"
"shatuti-NON_RAISER","shatuti-NON_RAISER-RAISED-B","0","","","0.0177226017477387","","1"
"shatuti-NON_RAISER","shatuti-NON_RAISER-UNRAISED-F","0","1","1","0.982277398252261","",""
"shatuti-NON_RAISER","shatuti-NON_RAISER-UNRAISED-B","4","","","0.0177226017477387","",""
"shaxche-RAISER","shaxche-RAISER-RAISED-F","0","1","","0.796556418096933","","1"
"shaxche-RAISER","shaxche-RAISER-RAISED-B","1","","1","0.203443581903067","","1"
"shaxche-RAISER","shaxche-RAISER-UNRAISED-F","0","","","0.796556418096933","1",""
"shaxche-RAISER","shaxche-RAISER-UNRAISED-B","0","1","1","0.203443581903067","1",""
"shayar-NON_RAISER","shayar-NON_RAISER-RAISED-F","0","1","1","0.996444817251741","","1"
"shayar-NON_RAISER","shayar-NON_RAISER-RAISED-B","0","","","0.00355518274825917","","1"
"shayar-NON_RAISER","shayar-NON_RAISER-UNRAISED-F","0","1","1","0.996444817251741","",""
"shayar-NON_RAISER","shayar-NON_RAISER-UNRAISED-B","23","","","0.00355518274825917","",""
"shayatun-NON_RAISER","shayatun-NON_RAISER-RAISED-F","0","1","1","0.965631309077352","","1"
"shayatun-NON_RAISER","shayatun-NON_RAISER-RAISED-B","0","","","0.0343686909226485","","1"
"shayatun-NON_RAISER","shayatun-NON_RAISER-UNRAISED-F","0","1","1","0.965631309077352","",""
"shayatun-NON_RAISER","shayatun-NON_RAISER-UNRAISED-B","2","","","0.0343686909226485","",""
"shebnem-NON_RAISER","shebnem-NON_RAISER-RAISED-F","0","","","0.0083997135311593","","1"
"shebnem-NON_RAISER","shebnem-NON_RAISER-RAISED-B","0","1","1","0.991600286468841","","1"
"shebnem-NON_RAISER","shebnem-NON_RAISER-UNRAISED-F","2","","","0.0083997135311593","",""
"shebnem-NON_RAISER","shebnem-NON_RAISER-UNRAISED-B","0","1","1","0.991600286468841","",""
"sheher-NON_RAISER","sheher-NON_RAISER-RAISED-F","0","","","0.00192028893145736","","1"
"sheher-NON_RAISER","sheher-NON_RAISER-RAISED-B","0","1","1","0.998079711068543","","1"
"sheher-NON_RAISER","sheher-NON_RAISER-UNRAISED-F","4090","","","0.00192028893145736","",""
"sheher-NON_RAISER","sheher-NON_RAISER-UNRAISED-B","2","1","1","0.998079711068543","",""
"sheher-RAISER","sheher-RAISER-RAISED-F","4714","","","0.00192028893145736","","1"
"sheher-RAISER","sheher-RAISER-RAISED-B","0","1","1","0.998079711068543","","1"
"sheher-RAISER","sheher-RAISER-UNRAISED-F","0","","","0.00192028893145736","1",""
"sheher-RAISER","sheher-RAISER-UNRAISED-B","0","1","1","0.998079711068543","1",""
"shehwaniy-NON_RAISER","shehwaniy-NON_RAISER-RAISED-F","0","","1","0.983495006273461","","1"
"shehwaniy-NON_RAISER","shehwaniy-NON_RAISER-RAISED-B","0","1","","0.016504993726539","","1"
"shehwaniy-NON_RAISER","shehwaniy-NON_RAISER-UNRAISED-F","0","1","1","0.983495006273461","",""
"shehwaniy-NON_RAISER","shehwaniy-NON_RAISER-UNRAISED-B","8","","","0.016504993726539","",""
"shehwet-NON_RAISER","shehwet-NON_RAISER-RAISED-F","0","","","0.0156476413818137","","1"
"shehwet-NON_RAISER","shehwet-NON_RAISER-RAISED-B","0","1","1","0.984352358618186","","1"
"shehwet-NON_RAISER","shehwet-NON_RAISER-UNRAISED-F","6","","","0.0156476413818137","",""
"shehwet-NON_RAISER","shehwet-NON_RAISER-UNRAISED-B","0","1","1","0.984352358618186","",""
"shejere-RAISER","shejere-RAISER-RAISED-F","12","","","0.0753177631431288","","1"
"shejere-RAISER","shejere-RAISER-RAISED-B","0","1","1","0.924682236856871","","1"
"shejere-RAISER","shejere-RAISER-UNRAISED-F","0","","","0.0753177631431288","1",""
"shejere-RAISER","shejere-RAISER-UNRAISED-B","0","1","1","0.924682236856871","1",""
"shekillendür-NON_RAISER","shekillendür-NON_RAISER-RAISED-F","0","","","0.00192511179158603","","1"
"shekillendür-NON_RAISER","shekillendür-NON_RAISER-RAISED-B","0","1","1","0.998074888208414","","1"
"shekillendür-NON_RAISER","shekillendür-NON_RAISER-UNRAISED-F","460","","","0.00192511179158603","",""
"shekillendür-NON_RAISER","shekillendür-NON_RAISER-UNRAISED-B","2","1","1","0.998074888208414","",""
"shemer-NON_RAISER","shemer-NON_RAISER-RAISED-F","0","","","0.0792920032649274","","1"
"shemer-NON_RAISER","shemer-NON_RAISER-RAISED-B","0","1","1","0.920707996735073","","1"
"shemer-NON_RAISER","shemer-NON_RAISER-UNRAISED-F","1","","","0.0792920032649274","",""
"shemer-NON_RAISER","shemer-NON_RAISER-UNRAISED-B","0","1","1","0.920707996735073","",""
"shemsher-NON_RAISER","shemsher-NON_RAISER-RAISED-F","0","","","0.0232238144136866","","1"
"shemsher-NON_RAISER","shemsher-NON_RAISER-RAISED-B","0","1","1","0.976776185586313","","1"
"shemsher-NON_RAISER","shemsher-NON_RAISER-UNRAISED-F","2","","","0.0232238144136866","",""
"shemsher-NON_RAISER","shemsher-NON_RAISER-UNRAISED-B","0","1","1","0.976776185586313","",""
"shemsiye-NON_RAISER","shemsiye-NON_RAISER-RAISED-F","0","","","0.0156586026361572","","1"
"shemsiye-NON_RAISER","shemsiye-NON_RAISER-RAISED-B","0","1","1","0.984341397363843","","1"
"shemsiye-NON_RAISER","shemsiye-NON_RAISER-UNRAISED-F","1","","","0.0156586026361572","",""
"shemsiye-NON_RAISER","shemsiye-NON_RAISER-UNRAISED-B","0","1","1","0.984341397363843","",""
"shenbe-RAISER","shenbe-RAISER-RAISED-F","9","","","0.00178203320113873","","1"
"shenbe-RAISER","shenbe-RAISER-RAISED-B","0","1","1","0.998217966798861","","1"
"shenbe-RAISER","shenbe-RAISER-UNRAISED-F","0","","","0.00178203320113873","1",""
"shenbe-RAISER","shenbe-RAISER-UNRAISED-B","0","1","1","0.998217966798861","1",""
"shendung-NON_RAISER","shendung-NON_RAISER-RAISED-F","0","","1","0.996841379328798","","1"
"shendung-NON_RAISER","shendung-NON_RAISER-RAISED-B","0","1","","0.00315862067120154","","1"
"shendung-NON_RAISER","shendung-NON_RAISER-UNRAISED-F","0","1","1","0.996841379328798","",""
"shendung-NON_RAISER","shendung-NON_RAISER-UNRAISED-B","17","","","0.00315862067120154","",""
"shepe-RAISER","shepe-RAISER-RAISED-F","5","","","0.0149143640404692","","1"
"shepe-RAISER","shepe-RAISER-RAISED-B","0","1","1","0.985085635959531","","1"
"shepe-RAISER","shepe-RAISER-UNRAISED-F","0","","","0.0149143640404692","1",""
"shepe-RAISER","shepe-RAISER-UNRAISED-B","0","1","1","0.985085635959531","1",""
"shepereng-NON_RAISER","shepereng-NON_RAISER-RAISED-F","0","","","0.0131140790509529","","1"
"shepereng-NON_RAISER","shepereng-NON_RAISER-RAISED-B","0","1","1","0.986885920949047","","1"
"shepereng-NON_RAISER","shepereng-NON_RAISER-UNRAISED-F","5","","","0.0131140790509529","",""
"shepereng-NON_RAISER","shepereng-NON_RAISER-UNRAISED-B","0","1","1","0.986885920949047","",""
"sherbet-NON_RAISER","sherbet-NON_RAISER-RAISED-F","0","","","0.028385317368979","","1"
"sherbet-NON_RAISER","sherbet-NON_RAISER-RAISED-B","0","1","1","0.971614682631021","","1"
"sherbet-NON_RAISER","sherbet-NON_RAISER-UNRAISED-F","4","","","0.028385317368979","",""
"sherbet-NON_RAISER","sherbet-NON_RAISER-UNRAISED-B","0","1","1","0.971614682631021","",""
"sherbet-RAISER","sherbet-RAISER-RAISED-F","2","","","0.028385317368979","","1"
"sherbet-RAISER","sherbet-RAISER-RAISED-B","0","1","1","0.971614682631021","","1"
"sherbet-RAISER","sherbet-RAISER-UNRAISED-F","0","","","0.028385317368979","1",""
"sherbet-RAISER","sherbet-RAISER-UNRAISED-B","0","1","1","0.971614682631021","1",""
"sherep-NON_RAISER","sherep-NON_RAISER-RAISED-F","0","","","0.0029249718285864","","1"
"sherep-NON_RAISER","sherep-NON_RAISER-RAISED-B","0","1","1","0.997075028171414","","1"
"sherep-NON_RAISER","sherep-NON_RAISER-UNRAISED-F","222","","","0.0029249718285864","",""
"sherep-NON_RAISER","sherep-NON_RAISER-UNRAISED-B","0","1","1","0.997075028171414","",""
"sherep-RAISER","sherep-RAISER-RAISED-F","2","","","0.0029249718285864","","1"
"sherep-RAISER","sherep-RAISER-RAISED-B","0","1","1","0.997075028171414","","1"
"sherep-RAISER","sherep-RAISER-UNRAISED-F","0","","","0.0029249718285864","1",""
"sherep-RAISER","sherep-RAISER-UNRAISED-B","0","1","1","0.997075028171414","1",""
"sherhle-RAISER","sherhle-RAISER-RAISED-F","15","","","0.0964242340228278","","1"
"sherhle-RAISER","sherhle-RAISER-RAISED-B","0","1","1","0.903575765977172","","1"
"sherhle-RAISER","sherhle-RAISER-UNRAISED-F","0","","","0.0964242340228278","1",""
"sherhle-RAISER","sherhle-RAISER-UNRAISED-B","0","1","1","0.903575765977172","1",""
"sheri'et-NON_RAISER","sheri'et-NON_RAISER-RAISED-F","0","","","0.00617275467791873","","1"
"sheri'et-NON_RAISER","sheri'et-NON_RAISER-RAISED-B","0","1","1","0.993827245322081","","1"
"sheri'et-NON_RAISER","sheri'et-NON_RAISER-UNRAISED-F","36","","","0.00617275467791873","",""
"sheri'et-NON_RAISER","sheri'et-NON_RAISER-UNRAISED-B","0","1","1","0.993827245322081","",""
"sheri'et-RAISER","sheri'et-RAISER-RAISED-F","13","","","0.00617275467791873","","1"
"sheri'et-RAISER","sheri'et-RAISER-RAISED-B","0","1","1","0.993827245322081","","1"
"sheri'et-RAISER","sheri'et-RAISER-UNRAISED-F","0","","","0.00617275467791873","1",""
"sheri'et-RAISER","sheri'et-RAISER-UNRAISED-B","0","1","1","0.993827245322081","1",""
"shermende-RAISER","shermende-RAISER-RAISED-F","27","","","0.0302979398227102","","1"
"shermende-RAISER","shermende-RAISER-RAISED-B","0","1","1","0.96970206017729","","1"
"shermende-RAISER","shermende-RAISER-UNRAISED-F","0","","","0.0302979398227102","1",""
"shermende-RAISER","shermende-RAISER-UNRAISED-B","0","1","1","0.96970206017729","1",""
"shertname-RAISER","shertname-RAISER-RAISED-F","80","1","","0.1276543007409","","1"
"shertname-RAISER","shertname-RAISER-RAISED-B","8","","1","0.8723456992591","","1"
"shertname-RAISER","shertname-RAISER-UNRAISED-F","0","","","0.1276543007409","1",""
"shertname-RAISER","shertname-RAISER-UNRAISED-B","0","1","1","0.8723456992591","1",""
"shewwal-NON_RAISER","shewwal-NON_RAISER-RAISED-F","0","","1","0.980761846229423","","1"
"shewwal-NON_RAISER","shewwal-NON_RAISER-RAISED-B","0","1","","0.0192381537705766","","1"
"shewwal-NON_RAISER","shewwal-NON_RAISER-UNRAISED-F","0","1","1","0.980761846229423","",""
"shewwal-NON_RAISER","shewwal-NON_RAISER-UNRAISED-B","1","","","0.0192381537705766","",""
"shexsiyet-NON_RAISER","shexsiyet-NON_RAISER-RAISED-F","0","","","0.0337136963592465","","1"
"shexsiyet-NON_RAISER","shexsiyet-NON_RAISER-RAISED-B","0","1","1","0.966286303640754","","1"
"shexsiyet-NON_RAISER","shexsiyet-NON_RAISER-UNRAISED-F","13","","","0.0337136963592465","",""
"shexsiyet-NON_RAISER","shexsiyet-NON_RAISER-UNRAISED-B","0","1","1","0.966286303640754","",""
"shexsiyet-RAISER","shexsiyet-RAISER-RAISED-F","39","","","0.0337136963592465","","1"
"shexsiyet-RAISER","shexsiyet-RAISER-RAISED-B","0","1","1","0.966286303640754","","1"
"shexsiyet-RAISER","shexsiyet-RAISER-UNRAISED-F","0","","","0.0337136963592465","1",""
"shexsiyet-RAISER","shexsiyet-RAISER-UNRAISED-B","0","1","1","0.966286303640754","1",""
"shexsiyetchi-NON_RAISER","shexsiyetchi-NON_RAISER-RAISED-F","0","","","0.00647621567228516","","1"
"shexsiyetchi-NON_RAISER","shexsiyetchi-NON_RAISER-RAISED-B","0","1","1","0.993523784327715","","1"
"shexsiyetchi-NON_RAISER","shexsiyetchi-NON_RAISER-UNRAISED-F","49","","","0.00647621567228516","",""
"shexsiyetchi-NON_RAISER","shexsiyetchi-NON_RAISER-UNRAISED-B","0","1","1","0.993523784327715","",""
"sheytan-NON_RAISER","sheytan-NON_RAISER-RAISED-F","0","","1","0.996891963691785","","1"
"sheytan-NON_RAISER","sheytan-NON_RAISER-RAISED-B","0","1","","0.00310803630821455","","1"
"sheytan-NON_RAISER","sheytan-NON_RAISER-UNRAISED-F","0","1","1","0.996891963691785","",""
"sheytan-NON_RAISER","sheytan-NON_RAISER-UNRAISED-B","40","","","0.00310803630821455","",""
"shija'et-NON_RAISER","shija'et-NON_RAISER-RAISED-F","0","1","","0.0155886789508208","","1"
"shija'et-NON_RAISER","shija'et-NON_RAISER-RAISED-B","0","","1","0.984411321049179","","1"
"shija'et-NON_RAISER","shija'et-NON_RAISER-UNRAISED-F","23","","","0.0155886789508208","",""
"shija'et-NON_RAISER","shija'et-NON_RAISER-UNRAISED-B","0","1","1","0.984411321049179","",""
"shija'et-RAISER","shija'et-RAISER-RAISED-F","7","1","","0.0155886789508208","","1"
"shija'et-RAISER","shija'et-RAISER-RAISED-B","0","","1","0.984411321049179","","1"
"shija'et-RAISER","shija'et-RAISER-UNRAISED-F","0","","","0.0155886789508208","1",""
"shija'et-RAISER","shija'et-RAISER-UNRAISED-B","0","1","1","0.984411321049179","1",""
"shikayet-NON_RAISER","shikayet-NON_RAISER-RAISED-F","0","1","","0.0025810048818556","","1"
"shikayet-NON_RAISER","shikayet-NON_RAISER-RAISED-B","0","","1","0.997418995118144","","1"
"shikayet-NON_RAISER","shikayet-NON_RAISER-UNRAISED-F","63","","","0.0025810048818556","",""
"shikayet-NON_RAISER","shikayet-NON_RAISER-UNRAISED-B","0","1","1","0.997418995118144","",""
"shikayet-RAISER","shikayet-RAISER-RAISED-F","17","1","","0.0025810048818556","","1"
"shikayet-RAISER","shikayet-RAISER-RAISED-B","0","","1","0.997418995118144","","1"
"shikayet-RAISER","shikayet-RAISER-UNRAISED-F","0","","","0.0025810048818556","1",""
"shikayet-RAISER","shikayet-RAISER-UNRAISED-B","0","1","1","0.997418995118144","1",""
"shikayetchi-NON_RAISER","shikayetchi-NON_RAISER-RAISED-F","0","1","","0.0202853577654535","","1"
"shikayetchi-NON_RAISER","shikayetchi-NON_RAISER-RAISED-B","0","","1","0.979714642234547","","1"
"shikayetchi-NON_RAISER","shikayetchi-NON_RAISER-UNRAISED-F","4","","","0.0202853577654535","",""
"shikayetchi-NON_RAISER","shikayetchi-NON_RAISER-UNRAISED-B","0","1","1","0.979714642234547","",""
"shikayetname-RAISER","shikayetname-RAISER-RAISED-F","8","1","","0.210600150411716","","1"
"shikayetname-RAISER","shikayetname-RAISER-RAISED-B","2","","1","0.789399849588284","","1"
"shikayetname-RAISER","shikayetname-RAISER-UNRAISED-F","0","","","0.210600150411716","1",""
"shikayetname-RAISER","shikayetname-RAISER-UNRAISED-B","0","1","1","0.789399849588284","1",""
"shilepe-RAISER","shilepe-RAISER-RAISED-F","2","","","0.0493216834394498","","1"
"shilepe-RAISER","shilepe-RAISER-RAISED-B","0","1","1","0.95067831656055","","1"
"shilepe-RAISER","shilepe-RAISER-UNRAISED-F","0","","","0.0493216834394498","1",""
"shilepe-RAISER","shilepe-RAISER-UNRAISED-B","0","1","1","0.95067831656055","1",""
"shipaxana-NON_RAISER","shipaxana-NON_RAISER-RAISED-F","0","1","1","0.989260261007866","","1"
"shipaxana-NON_RAISER","shipaxana-NON_RAISER-RAISED-B","0","","","0.0107397389921341","","1"
"shipaxana-NON_RAISER","shipaxana-NON_RAISER-UNRAISED-F","0","1","1","0.989260261007866","",""
"shipaxana-NON_RAISER","shipaxana-NON_RAISER-UNRAISED-B","1","","","0.0107397389921341","",""
"shipaxana-RAISER","shipaxana-RAISER-RAISED-F","0","1","1","0.989260261007866","","1"
"shipaxana-RAISER","shipaxana-RAISER-RAISED-B","38","","","0.0107397389921341","","1"
"shipaxana-RAISER","shipaxana-RAISER-UNRAISED-F","0","1","1","0.989260261007866","1",""
"shipaxana-RAISER","shipaxana-RAISER-UNRAISED-B","0","","","0.0107397389921341","1",""
"shiraza-RAISER","shiraza-RAISER-RAISED-F","0","1","1","0.9392108721924","","1"
"shiraza-RAISER","shiraza-RAISER-RAISED-B","1","","","0.0607891278076005","","1"
"shiraza-RAISER","shiraza-RAISER-UNRAISED-F","0","1","1","0.9392108721924","1",""
"shiraza-RAISER","shiraza-RAISER-UNRAISED-B","0","","","0.0607891278076005","1",""
"shixenze-RAISER","shixenze-RAISER-RAISED-F","15","","","0.00659113807987927","","1"
"shixenze-RAISER","shixenze-RAISER-RAISED-B","0","1","1","0.993408861920121","","1"
"shixenze-RAISER","shixenze-RAISER-UNRAISED-F","0","","","0.00659113807987927","1",""
"shixenze-RAISER","shixenze-RAISER-UNRAISED-B","0","1","1","0.993408861920121","1",""
"sho'ar-NON_RAISER","sho'ar-NON_RAISER-RAISED-F","0","1","1","0.998995797275144","","1"
"sho'ar-NON_RAISER","sho'ar-NON_RAISER-RAISED-B","0","","","0.0010042027248558","","1"
"sho'ar-NON_RAISER","sho'ar-NON_RAISER-UNRAISED-F","0","1","1","0.998995797275144","",""
"sho'ar-NON_RAISER","sho'ar-NON_RAISER-UNRAISED-B","496","","","0.0010042027248558","",""
"sho'ar-NON_RAISER","sho'ar-NON_RAISER-RAISED-F","0","1","1","0.998995797275144","","1"
"sho'ar-NON_RAISER","sho'ar-NON_RAISER-RAISED-B","0","","","0.0010042027248558","","1"
