"Input","Output","Frequency","VAgreeSurface","HarmonicUniformity","*Unraised","ID"
"töre-RAISER","töre-RAISER-UNRAISED-F","0","","3.91947299159992e-05","1",""
"töre-RAISER","töre-RAISER-UNRAISED-B","0","1","0.999960805270084","1",""
"törel-NON_RAISER","törel-NON_RAISER-RAISED-F","0","","0.000128332552489826","","1"
"törel-NON_RAISER","törel-NON_RAISER-RAISED-B","0","1","0.99987166744751","","1"
"törel-NON_RAISER","törel-NON_RAISER-UNRAISED-F","8","","0.000128332552489826","",""
"törel-NON_RAISER","törel-NON_RAISER-UNRAISED-B","0","1","0.99987166744751","",""
"törelme-RAISER","törelme-RAISER-RAISED-F","7","","0.000166393300722593","","1"
"törelme-RAISER","törelme-RAISER-RAISED-B","0","1","0.999833606699277","","1"
"törelme-RAISER","törelme-RAISER-UNRAISED-F","0","","0.000166393300722593","1",""
"törelme-RAISER","törelme-RAISER-UNRAISED-B","0","1","0.999833606699277","1",""
"töteylen-NON_RAISER","töteylen-NON_RAISER-RAISED-F","0","","8.27453859483543e-05","","1"
"töteylen-NON_RAISER","töteylen-NON_RAISER-RAISED-B","0","1","0.999917254614052","","1"
"töteylen-NON_RAISER","töteylen-NON_RAISER-UNRAISED-F","2","","8.27453859483543e-05","",""
"töteylen-NON_RAISER","töteylen-NON_RAISER-UNRAISED-B","0","1","0.999917254614052","",""
"töwen-NON_RAISER","töwen-NON_RAISER-RAISED-F","0","","7.60516051459945e-05","","1"
"töwen-NON_RAISER","töwen-NON_RAISER-RAISED-B","0","1","0.999923948394854","","1"
"töwen-NON_RAISER","töwen-NON_RAISER-UNRAISED-F","28","","7.60516051459945e-05","",""
"töwen-NON_RAISER","töwen-NON_RAISER-UNRAISED-B","0","1","0.999923948394854","",""
"töwenle-NON_RAISER","töwenle-NON_RAISER-RAISED-F","0","","5.73425299251882e-05","","1"
"töwenle-NON_RAISER","töwenle-NON_RAISER-RAISED-B","0","1","0.999942657470075","","1"
"töwenle-NON_RAISER","töwenle-NON_RAISER-UNRAISED-F","20","","5.73425299251882e-05","",""
"töwenle-NON_RAISER","töwenle-NON_RAISER-UNRAISED-B","0","1","0.999942657470075","",""
"töwenle-RAISER","töwenle-RAISER-RAISED-F","15","","5.73425299251882e-05","","1"
"töwenle-RAISER","töwenle-RAISER-RAISED-B","0","1","0.999942657470075","","1"
"töwenle-RAISER","töwenle-RAISER-UNRAISED-F","0","","5.73425299251882e-05","1",""
"töwenle-RAISER","töwenle-RAISER-UNRAISED-B","0","1","0.999942657470075","1",""
"töwenlesh-NON_RAISER","töwenlesh-NON_RAISER-RAISED-F","0","","0.000232383724769254","","1"
"töwenlesh-NON_RAISER","töwenlesh-NON_RAISER-RAISED-B","0","1","0.999767616275231","","1"
"töwenlesh-NON_RAISER","töwenlesh-NON_RAISER-UNRAISED-F","1","","0.000232383724769254","",""
"töwenlesh-NON_RAISER","töwenlesh-NON_RAISER-UNRAISED-B","0","1","0.999767616275231","",""
"töwenlesh-RAISER","töwenlesh-RAISER-RAISED-F","4","","0.000232383724769254","","1"
"töwenlesh-RAISER","töwenlesh-RAISER-RAISED-B","0","1","0.999767616275231","","1"
"töwenlesh-RAISER","töwenlesh-RAISER-UNRAISED-F","0","","0.000232383724769254","1",""
"töwenlesh-RAISER","töwenlesh-RAISER-UNRAISED-B","0","1","0.999767616275231","1",""
"töwenlet-NON_RAISER","töwenlet-NON_RAISER-RAISED-F","0","","8.66488069379403e-05","","1"
"töwenlet-NON_RAISER","töwenlet-NON_RAISER-RAISED-B","0","1","0.999913351193062","","1"
"töwenlet-NON_RAISER","töwenlet-NON_RAISER-UNRAISED-F","16","","8.66488069379403e-05","",""
"töwenlet-NON_RAISER","töwenlet-NON_RAISER-UNRAISED-B","0","1","0.999913351193062","",""
"töwenlet-RAISER","töwenlet-RAISER-RAISED-F","32","","8.66488069379403e-05","","1"
"töwenlet-RAISER","töwenlet-RAISER-RAISED-B","0","1","0.999913351193062","","1"
"töwenlet-RAISER","töwenlet-RAISER-UNRAISED-F","0","","8.66488069379403e-05","1",""
"töwenlet-RAISER","töwenlet-RAISER-UNRAISED-B","0","1","0.999913351193062","1",""
"tüen-NON_RAISER","tüen-NON_RAISER-RAISED-F","0","","0.000136731240326106","","1"
"tüen-NON_RAISER","tüen-NON_RAISER-RAISED-B","0","1","0.999863268759674","","1"
"tüen-NON_RAISER","tüen-NON_RAISER-UNRAISED-F","2","","0.000136731240326106","",""
"tüen-NON_RAISER","tüen-NON_RAISER-UNRAISED-B","0","1","0.999863268759674","",""
"tügelle-RAISER","tügelle-RAISER-RAISED-F","5","","0.000232433724303899","","1"
"tügelle-RAISER","tügelle-RAISER-RAISED-B","0","1","0.999767566275696","","1"
"tügelle-RAISER","tügelle-RAISER-UNRAISED-F","0","","0.000232433724303899","1",""
"tügelle-RAISER","tügelle-RAISER-UNRAISED-B","0","1","0.999767566275696","1",""
"tügünche-RAISER","tügünche-RAISER-RAISED-F","1","","0.0850660528827953","","1"
"tügünche-RAISER","tügünche-RAISER-RAISED-B","0","1","0.914933947117205","","1"
"tügünche-RAISER","tügünche-RAISER-UNRAISED-F","0","","0.0850660528827953","1",""
"tügünche-RAISER","tügünche-RAISER-UNRAISED-B","0","1","0.914933947117205","1",""
"tüle-RAISER","tüle-RAISER-RAISED-F","3","","0.000331151753814397","","1"
"tüle-RAISER","tüle-RAISER-RAISED-B","0","1","0.999668848246186","","1"
"tüle-RAISER","tüle-RAISER-UNRAISED-F","0","","0.000331151753814397","1",""
"tüle-RAISER","tüle-RAISER-UNRAISED-B","0","1","0.999668848246186","1",""
"tümür-NON_RAISER","tümür-NON_RAISER-RAISED-F","0","","9.84302683388331e-05","","1"
"tümür-NON_RAISER","tümür-NON_RAISER-RAISED-B","0","1","0.999901569731661","","1"
"tümür-NON_RAISER","tümür-NON_RAISER-UNRAISED-F","1","","9.84302683388331e-05","",""
"tümür-NON_RAISER","tümür-NON_RAISER-UNRAISED-B","0","1","0.999901569731661","",""
"tüne-NON_RAISER","tüne-NON_RAISER-RAISED-F","0","","0.000113105638008124","","1"
"tüne-NON_RAISER","tüne-NON_RAISER-RAISED-B","0","1","0.999886894361992","","1"
"tüne-NON_RAISER","tüne-NON_RAISER-UNRAISED-F","2","","0.000113105638008124","",""
"tüne-NON_RAISER","tüne-NON_RAISER-UNRAISED-B","0","1","0.999886894361992","",""
"tüne-RAISER","tüne-RAISER-RAISED-F","2","","0.000113105638008124","","1"
"tüne-RAISER","tüne-RAISER-RAISED-B","0","1","0.999886894361992","","1"
"tüne-RAISER","tüne-RAISER-UNRAISED-F","0","","0.000113105638008124","1",""
"tüne-RAISER","tüne-RAISER-UNRAISED-B","0","1","0.999886894361992","1",""
"türkmenistan-NON_RAISER","türkmenistan-NON_RAISER-RAISED-F","0","","0.999986415319301","","1"
"türkmenistan-NON_RAISER","türkmenistan-NON_RAISER-RAISED-B","0","1","1.35846806988971e-05","","1"
"türkmenistan-NON_RAISER","türkmenistan-NON_RAISER-UNRAISED-F","0","1","0.999986415319301","",""
"türkmenistan-NON_RAISER","türkmenistan-NON_RAISER-UNRAISED-B","47","","1.35846806988971e-05","",""
"türme-NON_RAISER","türme-NON_RAISER-RAISED-F","0","","0.00102048934216395","","1"
"türme-NON_RAISER","türme-NON_RAISER-RAISED-B","0","1","0.998979510657836","","1"
"türme-NON_RAISER","türme-NON_RAISER-UNRAISED-F","1","","0.00102048934216395","",""
"türme-NON_RAISER","türme-NON_RAISER-UNRAISED-B","0","1","0.998979510657836","",""
"türme-RAISER","türme-RAISER-RAISED-F","3814","","0.00102048934216395","","1"
"türme-RAISER","türme-RAISER-RAISED-B","4","1","0.998979510657836","","1"
"türme-RAISER","türme-RAISER-UNRAISED-F","0","","0.00102048934216395","1",""
"türme-RAISER","türme-RAISER-UNRAISED-B","0","1","0.998979510657836","1",""
"türmel-RAISER","türmel-RAISER-RAISED-F","1","","0.000204062047363077","","1"
"türmel-RAISER","türmel-RAISER-RAISED-B","0","1","0.999795937952637","","1"
"türmel-RAISER","türmel-RAISER-UNRAISED-F","0","","0.000204062047363077","1",""
"türmel-RAISER","türmel-RAISER-UNRAISED-B","0","1","0.999795937952637","1",""
"tütün-NON_RAISER","tütün-NON_RAISER-RAISED-F","0","","5.65292357050911e-05","","1"
"tütün-NON_RAISER","tütün-NON_RAISER-RAISED-B","0","1","0.999943470764295","","1"
"tütün-NON_RAISER","tütün-NON_RAISER-UNRAISED-F","3","","5.65292357050911e-05","",""
"tütün-NON_RAISER","tütün-NON_RAISER-UNRAISED-B","0","1","0.999943470764295","",""
"tüze-RAISER","tüze-RAISER-RAISED-F","12","","0.000206716265469249","","1"
"tüze-RAISER","tüze-RAISER-RAISED-B","0","1","0.999793283734531","","1"
"tüze-RAISER","tüze-RAISER-UNRAISED-F","0","","0.000206716265469249","1",""
"tüze-RAISER","tüze-RAISER-UNRAISED-B","0","1","0.999793283734531","1",""
"tüzesh-NON_RAISER","tüzesh-NON_RAISER-RAISED-F","0","","4.31654960410704e-05","","1"
"tüzesh-NON_RAISER","tüzesh-NON_RAISER-RAISED-B","0","1","0.999956834503959","","1"
"tüzesh-NON_RAISER","tüzesh-NON_RAISER-UNRAISED-F","25","","4.31654960410704e-05","",""
"tüzesh-NON_RAISER","tüzesh-NON_RAISER-UNRAISED-B","0","1","0.999956834503959","",""
"tüzeshtür-NON_RAISER","tüzeshtür-NON_RAISER-RAISED-F","0","","0.000156320945590934","","1"
"tüzeshtür-NON_RAISER","tüzeshtür-NON_RAISER-RAISED-B","0","1","0.999843679054409","","1"
"tüzeshtür-NON_RAISER","tüzeshtür-NON_RAISER-UNRAISED-F","1","","0.000156320945590934","",""
"tüzeshtür-NON_RAISER","tüzeshtür-NON_RAISER-UNRAISED-B","0","1","0.999843679054409","",""
"tüzet-NON_RAISER","tüzet-NON_RAISER-RAISED-F","0","","8.69462648523311e-05","","1"
"tüzet-NON_RAISER","tüzet-NON_RAISER-RAISED-B","0","1","0.999913053735148","","1"
"tüzet-NON_RAISER","tüzet-NON_RAISER-UNRAISED-F","24","","8.69462648523311e-05","",""
"tüzet-NON_RAISER","tüzet-NON_RAISER-UNRAISED-B","0","1","0.999913053735148","",""
"tüzet-RAISER","tüzet-RAISER-RAISED-F","9","","8.69462648523311e-05","","1"
"tüzet-RAISER","tüzet-RAISER-RAISED-B","0","1","0.999913053735148","","1"
"tüzet-RAISER","tüzet-RAISER-UNRAISED-F","0","","8.69462648523311e-05","1",""
"tüzet-RAISER","tüzet-RAISER-UNRAISED-B","0","1","0.999913053735148","1",""
"tüzle-NON_RAISER","tüzle-NON_RAISER-RAISED-F","0","","7.82476081366215e-05","","1"
"tüzle-NON_RAISER","tüzle-NON_RAISER-RAISED-B","0","1","0.999921752391863","","1"
"tüzle-NON_RAISER","tüzle-NON_RAISER-UNRAISED-F","2","","7.82476081366215e-05","",""
"tüzle-NON_RAISER","tüzle-NON_RAISER-UNRAISED-B","0","1","0.999921752391863","",""
"tüzle-RAISER","tüzle-RAISER-RAISED-F","2","","7.82476081366215e-05","","1"
"tüzle-RAISER","tüzle-RAISER-RAISED-B","0","1","0.999921752391863","","1"
"tüzle-RAISER","tüzle-RAISER-UNRAISED-F","0","","7.82476081366215e-05","1",""
"tüzle-RAISER","tüzle-RAISER-UNRAISED-B","0","1","0.999921752391863","1",""
"tüzülme-RAISER","tüzülme-RAISER-RAISED-F","84","","7.43447879396189e-05","","1"
"tüzülme-RAISER","tüzülme-RAISER-RAISED-B","0","1","0.99992565521206","","1"
"tüzülme-RAISER","tüzülme-RAISER-UNRAISED-F","0","","7.43447879396189e-05","1",""
"tüzülme-RAISER","tüzülme-RAISER-UNRAISED-B","0","1","0.99992565521206","1",""
"tüzülüsh-NON_RAISER","tüzülüsh-NON_RAISER-RAISED-F","0","","0.000193827005234463","","1"
"tüzülüsh-NON_RAISER","tüzülüsh-NON_RAISER-RAISED-B","0","1","0.999806172994765","","1"
"tüzülüsh-NON_RAISER","tüzülüsh-NON_RAISER-UNRAISED-F","2","","0.000193827005234463","",""
"tüzülüsh-NON_RAISER","tüzülüsh-NON_RAISER-UNRAISED-B","0","1","0.999806172994765","",""
"tüzüm-NON_RAISER","tüzüm-NON_RAISER-RAISED-F","0","","1.75879693491133e-05","","1"
"tüzüm-NON_RAISER","tüzüm-NON_RAISER-RAISED-B","0","1","0.999982412030651","","1"
"tüzüm-NON_RAISER","tüzüm-NON_RAISER-UNRAISED-F","391","","1.75879693491133e-05","",""
"tüzüm-NON_RAISER","tüzüm-NON_RAISER-UNRAISED-B","0","1","0.999982412030651","",""
"tüzümleshtür-NON_RAISER","tüzümleshtür-NON_RAISER-RAISED-F","0","","9.64184188335544e-05","","1"
"tüzümleshtür-NON_RAISER","tüzümleshtür-NON_RAISER-RAISED-B","0","1","0.999903581581166","","1"
"tüzümleshtür-NON_RAISER","tüzümleshtür-NON_RAISER-UNRAISED-F","14","","9.64184188335544e-05","",""
"tüzümleshtür-NON_RAISER","tüzümleshtür-NON_RAISER-UNRAISED-B","0","1","0.999903581581166","",""
"ucha-NON_RAISER","ucha-NON_RAISER-RAISED-F","0","1","0.999963991796872","","1"
"ucha-NON_RAISER","ucha-NON_RAISER-RAISED-B","0","","3.60082031282127e-05","","1"
"ucha-NON_RAISER","ucha-NON_RAISER-UNRAISED-F","0","1","0.999963991796872","",""
"ucha-NON_RAISER","ucha-NON_RAISER-UNRAISED-B","10","","3.60082031282127e-05","",""
"ucha-RAISER","ucha-RAISER-RAISED-F","0","1","0.999963991796872","","1"
"ucha-RAISER","ucha-RAISER-RAISED-B","101","","3.60082031282127e-05","","1"
"ucha-RAISER","ucha-RAISER-UNRAISED-F","0","1","0.999963991796872","1",""
"ucha-RAISER","ucha-RAISER-UNRAISED-B","0","","3.60082031282127e-05","1",""
"uchar-NON_RAISER","uchar-NON_RAISER-RAISED-F","0","1","0.999865567074184","","1"
"uchar-NON_RAISER","uchar-NON_RAISER-RAISED-B","0","","0.000134432925816386","","1"
"uchar-NON_RAISER","uchar-NON_RAISER-UNRAISED-F","0","1","0.999865567074184","",""
"uchar-NON_RAISER","uchar-NON_RAISER-UNRAISED-B","11","","0.000134432925816386","",""
"uchra-NON_RAISER","uchra-NON_RAISER-RAISED-F","0","1","0.999997105313238","","1"
"uchra-NON_RAISER","uchra-NON_RAISER-RAISED-B","0","","2.89468676162308e-06","","1"
"uchra-NON_RAISER","uchra-NON_RAISER-UNRAISED-F","0","1","0.999997105313238","",""
"uchra-NON_RAISER","uchra-NON_RAISER-UNRAISED-B","7","","2.89468676162308e-06","",""
"uchra-RAISER","uchra-RAISER-RAISED-F","0","1","0.999997105313238","","1"
"uchra-RAISER","uchra-RAISER-RAISED-B","705","","2.89468676162308e-06","","1"
"uchra-RAISER","uchra-RAISER-UNRAISED-F","0","1","0.999997105313238","1",""
"uchra-RAISER","uchra-RAISER-UNRAISED-B","0","","2.89468676162308e-06","1",""
"uchrash-NON_RAISER","uchrash-NON_RAISER-RAISED-F","0","1","0.999980893145724","","1"
"uchrash-NON_RAISER","uchrash-NON_RAISER-RAISED-B","0","","1.91068542755302e-05","","1"
"uchrash-NON_RAISER","uchrash-NON_RAISER-UNRAISED-F","0","1","0.999980893145724","",""
"uchrash-NON_RAISER","uchrash-NON_RAISER-UNRAISED-B","43","","1.91068542755302e-05","",""
"uchrash-RAISER","uchrash-RAISER-RAISED-F","0","1","0.999980893145724","","1"
"uchrash-RAISER","uchrash-RAISER-RAISED-B","8","","1.91068542755302e-05","","1"
"uchrash-RAISER","uchrash-RAISER-UNRAISED-F","0","1","0.999980893145724","1",""
"uchrash-RAISER","uchrash-RAISER-UNRAISED-B","0","","1.91068542755302e-05","1",""
"uchrat-NON_RAISER","uchrat-NON_RAISER-RAISED-F","0","1","0.999980967343635","","1"
"uchrat-NON_RAISER","uchrat-NON_RAISER-RAISED-B","0","","1.90326563649368e-05","","1"
"uchrat-NON_RAISER","uchrat-NON_RAISER-UNRAISED-F","0","1","0.999980967343635","",""
"uchrat-NON_RAISER","uchrat-NON_RAISER-UNRAISED-B","59","","1.90326563649368e-05","",""
"uchrat-RAISER","uchrat-RAISER-RAISED-F","0","1","0.999980967343635","","1"
"uchrat-RAISER","uchrat-RAISER-RAISED-B","69","","1.90326563649368e-05","","1"
"uchrat-RAISER","uchrat-RAISER-UNRAISED-F","0","1","0.999980967343635","1",""
"uchrat-RAISER","uchrat-RAISER-UNRAISED-B","0","","1.90326563649368e-05","1",""
"uchturpan-NON_RAISER","uchturpan-NON_RAISER-RAISED-F","0","1","0.999981968731699","","1"
"uchturpan-NON_RAISER","uchturpan-NON_RAISER-RAISED-B","0","","1.8031268301244e-05","","1"
"uchturpan-NON_RAISER","uchturpan-NON_RAISER-UNRAISED-F","0","1","0.999981968731699","",""
"uchturpan-NON_RAISER","uchturpan-NON_RAISER-UNRAISED-B","54","","1.8031268301244e-05","",""
"uchur-NON_RAISER","uchur-NON_RAISER-RAISED-F","0","1","0.999998502186091","","1"
"uchur-NON_RAISER","uchur-NON_RAISER-RAISED-B","0","","1.49781390879067e-06","","1"
"uchur-NON_RAISER","uchur-NON_RAISER-UNRAISED-F","0","1","0.999998502186091","",""
"uchur-NON_RAISER","uchur-NON_RAISER-UNRAISED-B","5250","","1.49781390879067e-06","",""
"uchurchi-NON_RAISER","uchurchi-NON_RAISER-RAISED-F","0","1","0.999281019364374","","1"
"uchurchi-NON_RAISER","uchurchi-NON_RAISER-RAISED-B","0","","0.00071898063562581","","1"
"uchurchi-NON_RAISER","uchurchi-NON_RAISER-UNRAISED-F","0","1","0.999281019364374","",""
"uchurchi-NON_RAISER","uchurchi-NON_RAISER-UNRAISED-B","1","","0.00071898063562581","",""
"udar-NON_RAISER","udar-NON_RAISER-RAISED-F","0","1","0.99987018663443","","1"
"udar-NON_RAISER","udar-NON_RAISER-RAISED-B","0","","0.000129813365570164","","1"
"udar-NON_RAISER","udar-NON_RAISER-UNRAISED-F","0","1","0.99987018663443","",""
"udar-NON_RAISER","udar-NON_RAISER-UNRAISED-B","7","","0.000129813365570164","",""
"udul-NON_RAISER","udul-NON_RAISER-RAISED-F","0","1","0.999961327741204","","1"
"udul-NON_RAISER","udul-NON_RAISER-RAISED-B","0","","3.86722587957244e-05","","1"
"udul-NON_RAISER","udul-NON_RAISER-UNRAISED-F","0","1","0.999961327741204","",""
"udul-NON_RAISER","udul-NON_RAISER-UNRAISED-B","60","","3.86722587957244e-05","",""
"udum-NON_RAISER","udum-NON_RAISER-RAISED-F","0","1","0.99996704211903","","1"
"udum-NON_RAISER","udum-NON_RAISER-RAISED-B","0","","3.29578809696862e-05","","1"
"udum-NON_RAISER","udum-NON_RAISER-UNRAISED-F","0","1","0.99996704211903","",""
"udum-NON_RAISER","udum-NON_RAISER-UNRAISED-B","22","","3.29578809696862e-05","",""
"ula-NON_RAISER","ula-NON_RAISER-RAISED-F","0","1","0.999984084993857","","1"
"ula-NON_RAISER","ula-NON_RAISER-RAISED-B","0","","1.59150061425084e-05","","1"
"ula-NON_RAISER","ula-NON_RAISER-UNRAISED-F","0","1","0.999984084993857","",""
"ula-NON_RAISER","ula-NON_RAISER-UNRAISED-B","13","","1.59150061425084e-05","",""
"ula-RAISER","ula-RAISER-RAISED-F","0","1","0.999984084993857","","1"
"ula-RAISER","ula-RAISER-RAISED-B","7","","1.59150061425084e-05","","1"
"ula-RAISER","ula-RAISER-UNRAISED-F","0","1","0.999984084993857","1",""
"ula-RAISER","ula-RAISER-UNRAISED-B","0","","1.59150061425084e-05","1",""
"ulanma-RAISER","ulanma-RAISER-RAISED-F","0","1","0.999943572522172","","1"
"ulanma-RAISER","ulanma-RAISER-RAISED-B","20","","5.64274778278584e-05","","1"
"ulanma-RAISER","ulanma-RAISER-UNRAISED-F","0","1","0.999943572522172","1",""
"ulanma-RAISER","ulanma-RAISER-UNRAISED-B","0","","5.64274778278584e-05","1",""
"ular-NON_RAISER","ular-NON_RAISER-RAISED-F","0","1","0.258004253225381","","1"
"ular-NON_RAISER","ular-NON_RAISER-RAISED-B","0","","0.741995746774619","","1"
"ular-NON_RAISER","ular-NON_RAISER-UNRAISED-F","1","1","0.258004253225381","",""
"ular-NON_RAISER","ular-NON_RAISER-UNRAISED-B","0","","0.741995746774619","",""
"ulash-NON_RAISER","ulash-NON_RAISER-RAISED-F","0","1","0.999952881159273","","1"
"ulash-NON_RAISER","ulash-NON_RAISER-RAISED-B","0","","4.71188407265011e-05","","1"
"ulash-NON_RAISER","ulash-NON_RAISER-UNRAISED-F","0","1","0.999952881159273","",""
"ulash-NON_RAISER","ulash-NON_RAISER-UNRAISED-B","3","","4.71188407265011e-05","",""
"ulash-RAISER","ulash-RAISER-RAISED-F","0","1","0.999952881159273","","1"
"ulash-RAISER","ulash-RAISER-RAISED-B","16","","4.71188407265011e-05","","1"
"ulash-RAISER","ulash-RAISER-UNRAISED-F","0","1","0.999952881159273","1",""
"ulash-RAISER","ulash-RAISER-UNRAISED-B","0","","4.71188407265011e-05","1",""
"ultimatum-NON_RAISER","ultimatum-NON_RAISER-RAISED-F","0","1","0.999906375296607","","1"
"ultimatum-NON_RAISER","ultimatum-NON_RAISER-RAISED-B","0","","9.36247033931359e-05","","1"
"ultimatum-NON_RAISER","ultimatum-NON_RAISER-UNRAISED-F","0","1","0.999906375296607","",""
"ultimatum-NON_RAISER","ultimatum-NON_RAISER-UNRAISED-B","2","","9.36247033931359e-05","",""
"ulus-NON_RAISER","ulus-NON_RAISER-RAISED-F","0","1","0.999969057514535","","1"
"ulus-NON_RAISER","ulus-NON_RAISER-RAISED-B","0","","3.09424854654239e-05","","1"
"ulus-NON_RAISER","ulus-NON_RAISER-UNRAISED-F","0","1","0.999969057514535","",""
"ulus-NON_RAISER","ulus-NON_RAISER-UNRAISED-B","19","","3.09424854654239e-05","",""
"umach-NON_RAISER","umach-NON_RAISER-RAISED-F","0","1","0.999909316707874","","1"
"umach-NON_RAISER","umach-NON_RAISER-RAISED-B","0","","9.06832921255818e-05","","1"
"umach-NON_RAISER","umach-NON_RAISER-UNRAISED-F","0","1","0.999909316707874","",""
"umach-NON_RAISER","umach-NON_RAISER-UNRAISED-B","1","","9.06832921255818e-05","",""
"umumiy-NON_RAISER","umumiy-NON_RAISER-RAISED-F","0","1","0.999889607620805","","1"
"umumiy-NON_RAISER","umumiy-NON_RAISER-RAISED-B","0","","0.000110392379195301","","1"
"umumiy-NON_RAISER","umumiy-NON_RAISER-UNRAISED-F","0","1","0.999889607620805","",""
"umumiy-NON_RAISER","umumiy-NON_RAISER-UNRAISED-B","15","","0.000110392379195301","",""
"una-RAISER","una-RAISER-RAISED-F","1","1","0.984531021449489","","1"
"una-RAISER","una-RAISER-RAISED-B","52","","0.0154689785505105","","1"
"una-RAISER","una-RAISER-UNRAISED-F","0","1","0.984531021449489","1",""
"una-RAISER","una-RAISER-UNRAISED-B","0","","0.0154689785505105","1",""
"unsur-NON_RAISER","unsur-NON_RAISER-RAISED-F","0","1","0.994518101029373","","1"
"unsur-NON_RAISER","unsur-NON_RAISER-RAISED-B","0","","0.00548189897062656","","1"
"unsur-NON_RAISER","unsur-NON_RAISER-UNRAISED-F","1","1","0.994518101029373","",""
"unsur-NON_RAISER","unsur-NON_RAISER-UNRAISED-B","149","","0.00548189897062656","",""
"untu-NON_RAISER","untu-NON_RAISER-RAISED-F","0","1","0.999994571937585","","1"
"untu-NON_RAISER","untu-NON_RAISER-RAISED-B","0","","5.42806241521365e-06","","1"
"untu-NON_RAISER","untu-NON_RAISER-UNRAISED-F","0","1","0.999994571937585","",""
"untu-NON_RAISER","untu-NON_RAISER-UNRAISED-B","923","","5.42806241521365e-06","",""
"unut-NON_RAISER","unut-NON_RAISER-RAISED-F","0","1","0.999975351510435","","1"
"unut-NON_RAISER","unut-NON_RAISER-RAISED-B","0","","2.46484895648491e-05","","1"
"unut-NON_RAISER","unut-NON_RAISER-UNRAISED-F","0","1","0.999975351510435","",""
"unut-NON_RAISER","unut-NON_RAISER-UNRAISED-B","115","","2.46484895648491e-05","",""
"unwan-NON_RAISER","unwan-NON_RAISER-RAISED-F","0","1","0.999993283037627","","1"
"unwan-NON_RAISER","unwan-NON_RAISER-RAISED-B","0","","6.71696237264374e-06","","1"
"unwan-NON_RAISER","unwan-NON_RAISER-UNRAISED-F","0","1","0.999993283037627","",""
"unwan-NON_RAISER","unwan-NON_RAISER-UNRAISED-B","94","","6.71696237264374e-06","",""
"unwan-NON_RAISER","unwan-NON_RAISER-RAISED-F","0","1","0.999993283037627","","1"
"unwan-NON_RAISER","unwan-NON_RAISER-RAISED-B","0","","6.71696237264374e-06","","1"
"unwan-NON_RAISER","unwan-NON_RAISER-UNRAISED-F","0","1","0.999993283037627","",""
"unwan-NON_RAISER","unwan-NON_RAISER-UNRAISED-B","234","","6.71696237264374e-06","",""
"uqturush-NON_RAISER","uqturush-NON_RAISER-RAISED-F","0","1","0.999969865265483","","1"
"uqturush-NON_RAISER","uqturush-NON_RAISER-RAISED-B","0","","3.01347345165182e-05","","1"
"uqturush-NON_RAISER","uqturush-NON_RAISER-UNRAISED-F","0","1","0.999969865265483","",""
"uqturush-NON_RAISER","uqturush-NON_RAISER-UNRAISED-B","97","","3.01347345165182e-05","",""
"uran-NON_RAISER","uran-NON_RAISER-RAISED-F","0","1","0.999971514853464","","1"
"uran-NON_RAISER","uran-NON_RAISER-RAISED-B","0","","2.84851465357505e-05","","1"
"uran-NON_RAISER","uran-NON_RAISER-UNRAISED-F","0","1","0.999971514853464","",""
"uran-NON_RAISER","uran-NON_RAISER-UNRAISED-B","10","","2.84851465357505e-05","",""
"urun-NON_RAISER","urun-NON_RAISER-RAISED-F","0","1","0.999994431752252","","1"
"urun-NON_RAISER","urun-NON_RAISER-RAISED-B","0","","5.56824774755604e-06","","1"
"urun-NON_RAISER","urun-NON_RAISER-UNRAISED-F","0","1","0.999994431752252","",""
"urun-NON_RAISER","urun-NON_RAISER-UNRAISED-B","296","","5.56824774755604e-06","",""
"urunush-NON_RAISER","urunush-NON_RAISER-RAISED-F","0","1","0.999946466498823","","1"
"urunush-NON_RAISER","urunush-NON_RAISER-RAISED-B","0","","5.35335011772053e-05","","1"
"urunush-NON_RAISER","urunush-NON_RAISER-UNRAISED-F","0","1","0.999946466498823","",""
"urunush-NON_RAISER","urunush-NON_RAISER-UNRAISED-B","35","","5.35335011772053e-05","",""
"urush-NON_RAISER","urush-NON_RAISER-RAISED-F","0","1","0.999987427958629","","1"
"urush-NON_RAISER","urush-NON_RAISER-RAISED-B","0","","1.25720413711727e-05","","1"
"urush-NON_RAISER","urush-NON_RAISER-UNRAISED-F","0","1","0.999987427958629","",""
"urush-NON_RAISER","urush-NON_RAISER-UNRAISED-B","290","","1.25720413711727e-05","",""
"urushxumar-NON_RAISER","urushxumar-NON_RAISER-RAISED-F","0","1","0.999751657854075","","1"
"urushxumar-NON_RAISER","urushxumar-NON_RAISER-RAISED-B","0","","0.000248342145925173","","1"
"urushxumar-NON_RAISER","urushxumar-NON_RAISER-UNRAISED-F","0","1","0.999751657854075","",""
"urushxumar-NON_RAISER","urushxumar-NON_RAISER-UNRAISED-B","2","","0.000248342145925173","",""
"uslub-NON_RAISER","uslub-NON_RAISER-RAISED-F","0","1","0.999991987861063","","1"
"uslub-NON_RAISER","uslub-NON_RAISER-RAISED-B","0","","8.0121389368637e-06","","1"
"uslub-NON_RAISER","uslub-NON_RAISER-UNRAISED-F","0","1","0.999991987861063","",""
"uslub-NON_RAISER","uslub-NON_RAISER-UNRAISED-B","205","","8.0121389368637e-06","",""
"ussa-RAISER","ussa-RAISER-RAISED-F","1","1","0.743416024918345","","1"
"ussa-RAISER","ussa-RAISER-RAISED-B","2","","0.256583975081655","","1"
